ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
Q18638120,,1993-07-15,,,,,Turnbull,female,Blayre,ice hockey player,http://www.wikidata.org/entity/Q18638120,,,
Q456232,2006 Winter Olympics,1985-05-08,,,,,Vaillancourt,female,Sarah,ice hockey player,http://www.wikidata.org/entity/Q456232,,,
Q8837542,2014 Winter Olympics,1989-06-15,,,,,Wakefield,female,Jenn,ice hockey player,http://www.wikidata.org/entity/Q8837542,,,
Q2942103,2010 Winter Olympics,1987-02-27,,,,,Ward,female,Catherine,ice hockey player,http://www.wikidata.org/entity/Q2942103,,,
Q7685169,2014 Winter Olympics,1990-05-30,,,,,Watchorn,female,Tara,ice hockey player,http://www.wikidata.org/entity/Q7685169,,,
Q3194159,2006 Winter Olympics,1983-04-06,,,,,Weatherston,female,Katie,ice hockey player,http://www.wikidata.org/entity/Q3194159,,,
Q7596062,1998 Winter Olympics,1965-05-12,,,,,Wilson,female,Stacy,ice hockey player,http://www.wikidata.org/entity/Q7596062,,,
Q235029,Canada's Walk of Fame 2000 Summer Olympics,1978-08-12,,,,,Wickenheiser,female,Hayley,ice hockey player,http://www.wikidata.org/entity/Q235029,,,
Q20313165,Olympic bronze medal Judo at the 2016 Summer Olympics,1994-06-26,,,,,Beauchemin-Pinard,female,Catherine,judoka,http://www.wikidata.org/entity/Q20313165,,,
Q29835787,judo at the 2020 Summer Olympics,1996-12-31,,,,,Klimkait,female,Jessica,judoka,http://www.wikidata.org/entity/Q29835787,,,
Q25430513,luge at the 2018 Winter Olympics,1999-09-09,,,,,Apshkrum,female,Brooke,luger,http://www.wikidata.org/entity/Q25430513,,,
Q81902387,luge at the 2020 Winter Youth Olympics,2003-11-27,,,,,Corless,female,Natalie,luger,http://www.wikidata.org/entity/Q81902387,,,
Q125987,2006 Winter Olympics,1987-05-12,,,,,Gough,female,Alex,luger,http://www.wikidata.org/entity/Q125987,,,
Q600748,rowing at the 2008 Summer Olympics,1977-03-27,,,,,Williams,female,Buffy-Lynne,rower,http://www.wikidata.org/entity/Q600748,,,
Q2883899,rowing at the 1984 Summer Olympics,1963-08-13,,,,,Armbrust,female,Barbara,rower,http://www.wikidata.org/entity/Q2883899,,,
Q275580,Canada's Sports Hall of Fame rowing at the 1988 Summer Olympics,1968-03-26,,,,,Barnes,female,Kirsten,rower,http://www.wikidata.org/entity/Q275580,,,
Q3218194,rowing at the 2000 Summer Olympics,1971-06-22,,,,,Biesenthal,female,Laryssa,rower,http://www.wikidata.org/entity/Q3218194,,,
Q2413931,rowing at the 1984 Summer Olympics,1959-04-14,,,,,Brain,female,Marilyn,rower,http://www.wikidata.org/entity/Q2413931,,,
Q453332,rowing at the 2012 Summer Olympics,1982-12-17,,,,,Brzozowicz,female,Ashley,rower,http://www.wikidata.org/entity/Q453332,,,
Q2420535,rowing at the 2008 Summer Olympics,1975-02-01,,,,,Cameron,female,Tracy,rower,http://www.wikidata.org/entity/Q2420535,,,
Q3481435,rowing at the 1992 Summer Olympics,1963-09-12,,,,,Crawford,female,Shannon,rower,http://www.wikidata.org/entity/Q3481435,,,
Q3129076,rowing at the 2000 Summer Olympics,1974-02-26,,,,,Davis,female,Heather,rower,http://www.wikidata.org/entity/Q3129076,,,
Q938928,rowing at the 2012 Summer Olympics,1979-04-30,,,,,Viinberg,female,Rachelle,rower,http://www.wikidata.org/entity/Q938928,,,
Q3304346,rowing at the 1992 Summer Olympics,1968-03-24,,,,,Delehanty,female,Megan,rower,http://www.wikidata.org/entity/Q3304346,,,
Q24447293,2018 World Rowing Championships,1996-12-18,,,,,Filmer,female,Caileigh,rower,http://www.wikidata.org/entity/Q24447293,,,
Q20991608,rowing at the 2016 Summer Olympics,1990-12-30,,,,,Grainger,female,Susanne,rower,http://www.wikidata.org/entity/Q20991608,,,
Q81444088,rowing at the 2020 Summer Olympics,1991-03-31,,,,,,female,Kasia Gruchalla-Wesierski,rower,http://www.wikidata.org/entity/Q81444088,,,
Q2089991,rowing at the 2012 Summer Olympics,1980-03-20,,,,,Guloien,female,Krista,rower,http://www.wikidata.org/entity/Q2089991,,,
Q2045991,rowing at the 2012 Summer Olympics,1982-12-14,,,,,Hanson,female,Janine,rower,http://www.wikidata.org/entity/Q2045991,,,
Q445352,Thomas Keller Medal rowing at the 1992 Summer Olympics,1965-11-27,,,2021-01-11,,Heddle,female,Kathleen,rower,http://www.wikidata.org/entity/Q445352,,,
Q47460277,2018 World Rowing Championships,1994-07-21,,,,,Janssens,female,Hillary,rower,http://www.wikidata.org/entity/Q47460277,,,
Q6552738,rowing at the 2012 Summer Olympics,1982-07-30,,,,,Jennerich,female,Lindsay,rower,http://www.wikidata.org/entity/Q6552738,,,
Q47142618,rowing at the 2020 Summer Olympics,1988-08-18,,,,,Kit,female,Kristen,sport cyclist,http://www.wikidata.org/entity/Q47142618,,,
Q2620551,rowing at the 2008 Summer Olympics,1983-11-04,,,,,Kok,female,Melanie,rower,http://www.wikidata.org/entity/Q2620551,,,
Q510627,rowing at the 2000 Summer Olympics,1970-11-22,,,,,Korn,female,Alison,rower,http://www.wikidata.org/entity/Q510627,,,
Q530803,Thomas Keller Medal rowing at the 1984 Summer Olympics,1964-11-14,,,,,Laumann,female,Silken,rower,http://www.wikidata.org/entity/Q530803,,,
Q3523798,rowing at the 2000 Summer Olympics,1967-02-20,,,,,Luke,female,Theresa,rower,http://www.wikidata.org/entity/Q3523798,,,
Q61448344,rowing at the 2020 Summer Olympics,1996-10-22,,,,,Mailey,female,Madison,rower,http://www.wikidata.org/entity/Q61448344,,,
Q2046000,rowing at the 2012 Summer Olympics,1979-03-22,,,,,Marquardt,female,Darcy,rower,http://www.wikidata.org/entity/Q2046000,,,
Q2085254,rowing at the 2012 Summer Olympics,1989-06-05,,,,,Mastracci,female,Natalie,rower,http://www.wikidata.org/entity/Q2085254,,,
Q3290995,rowing at the 1996 Summer Olympics,1972-03-19,,,,,Maunder,female,Maria,rower,http://www.wikidata.org/entity/Q3290995,,,
Q445381,Thomas Keller Medal rowing at the 1992 Summer Olympics,1968-01-28,,,,,McBean,female,Marnie,rower,http://www.wikidata.org/entity/Q445381,,,
Q3129088,rowing at the 2000 Summer Olympics,1968-10-17,,,,,McDermid,female,Heather,rower,http://www.wikidata.org/entity/Q3129088,,,
Q275566,Canada's Sports Hall of Fame rowing at the 1992 Summer Olympics,1966-05-31,,,,,Monroe,female,Jessica,rower,http://www.wikidata.org/entity/Q275566,,,
Q654072,rowing at the 2012 Summer Olympics,1981-08-09,,,,,Morin,female,Andreanne,rower,http://www.wikidata.org/entity/Q654072,,,
Q3026243,rowing at the 1996 Summer Olympics,1967-11-23,,,,,O'Grady,female,Diane,rower,http://www.wikidata.org/entity/Q3026243,,,
Q7145780,rowing at the 2012 Summer Olympics,1991-10-31,,,,,Obee,female,Patricia,rower,http://www.wikidata.org/entity/Q7145780,,,
Q61448566,rowing at the 2020 Summer Olympics,1997-09-16,,,,,Payne,female,Sydney,rower,http://www.wikidata.org/entity/Q61448566,,,
Q61751306,rowing at the 2020 Summer Olympics,1986-06-27,,,,,Proske,female,Andrea,rower,http://www.wikidata.org/entity/Q61751306,,,
Q509400,rowing at the 2000 Summer Olympics,1971-11-26,,,,,Robinson,female,Emma,rower,http://www.wikidata.org/entity/Q509400,,,
Q20993708,rowing at the 2016 Summer Olympics,1989-09-17,,,,,Roman,female,Lisa,rower,http://www.wikidata.org/entity/Q20993708,,,
Q20757853,rowing at the 2016 Summer Olympics,1990-05-15,,,,,Roper,female,Christine,rower,http://www.wikidata.org/entity/Q20757853,,,
Q2849386,rowing at the 1984 Summer Olympics,1959-10-28,,,,,Schneider,female,Angela,rower,http://www.wikidata.org/entity/Q2849386,,,
Q276131,rowing at the 1992 Summer Olympics,1962-10-28,,,,,Taylor,female,Brenda,rower,http://www.wikidata.org/entity/Q276131,,,
Q3161900,rowing at the 1984 Summer Olympics,1962-07-09,,,,,Tregunno,female,Jane,rower,http://www.wikidata.org/entity/Q3161900,,,
Q3532607,rowing at the 1996 Summer Olympics,1970-10-17,,,,,Tsang,female,Tosha,rower,http://www.wikidata.org/entity/Q3532607,,,
Q3037141,rowing at the 2000 Summer Olympics,1972-05-06,,,,,Urbaniak,female,Dorota,rower,http://www.wikidata.org/entity/Q3037141,,,
Q2850618,rowing at the 1996 Summer Olympics,1972-06-19,,,,,Van der Kamp,female,Anna,rower,http://www.wikidata.org/entity/Q2850618,,,
Q81443953,rowing at the 2020 Summer Olympics,1997-08-31,,,,,Wasteneys,female,Avalon,rower,http://www.wikidata.org/entity/Q81443953,,,
Q2089888,rowing at the 2012 Summer Olympics,1989-10-17,,,,,Wilkinson,female,Lauren,rower,http://www.wikidata.org/entity/Q2089888,,,
Q276149,Canada's Sports Hall of Fame rowing at the 1984 Summer Olympics,1959-12-21,,,,,Worthington,female,Kay,rower,http://www.wikidata.org/entity/Q276149,,,
Q25768273,rugby sevens at the 2016 Summer Olympics,1996-05-30,,,,,Darling,female,Hannah,rugby sevens player,http://www.wikidata.org/entity/Q25768273,,,
Q25768272,rugby sevens at the 2016 Summer Olympics,1992-04-10,,,,,Farella,female,Bianca,rugby sevens player,http://www.wikidata.org/entity/Q25768272,,,
Q19661747,rugby sevens at the 2016 Summer Olympics,1988-07-07,,,,,Kish,female,Jen,rugby union player,http://www.wikidata.org/entity/Q19661747,,,
Q25768167,rugby sevens at the 2016 Summer Olympics,1988-04-27,,,,,Landry,female,Ghislaine,rugby sevens player,http://www.wikidata.org/entity/Q25768167,,,
Q25768276,rugby sevens at the 2016 Summer Olympics,1992-02-14,,,,,Lukan,female,Megan,rugby sevens player,http://www.wikidata.org/entity/Q25768276,,,
Q25768277,rugby sevens at the 2016 Summer Olympics,1990-10-25,,,,,Moleschi,female,Kayla,rugby sevens player,http://www.wikidata.org/entity/Q25768277,,,
Q25768279,rugby sevens at the 2016 Summer Olympics,1987-06-28,,,,,Steacy,female,Ashley,rugby sevens player,http://www.wikidata.org/entity/Q25768279,,,
Q25768280,rugby sevens at the 2016 Summer Olympics,1992-04-28,,,,,Watcham-Roy,female,Natasha,rugby sevens player,http://www.wikidata.org/entity/Q25768280,,,
Q25915887,rugby sevens at the 2016 Summer Olympics,1996-10-20,,,,,Williams,female,Charity,rugby sevens player,http://www.wikidata.org/entity/Q25915887,,,
Q20894825,,1996-04-07,,,,,Blouin,female,Laurie,snowboarder,http://www.wikidata.org/entity/Q20894825,,,
Q944782,2006 Winter Olympics,1980-11-09,,,,,Maltais,female,Dominique,snowboarder,http://www.wikidata.org/entity/Q944782,,,
Q29413875,,1997-02-24,,,,,Odine,female,Meryeta,snowboarder,http://www.wikidata.org/entity/Q29413875,,,
Q270318,British Columbia Sports Hall of Fame 1998 Winter Olympics,1978-12-02,,,,,Ricker,female,Maelle,snowboarder,http://www.wikidata.org/entity/Q270318,,,
Q5307881,2014 Winter Olympics,1995-11-01,,,,,Henrich,female,Taylor,ski jumper,http://www.wikidata.org/entity/Q5307881,,,
Q88101301,,2004-01-07,,,,,Loutitt,female,Alexandria,ski jumper,http://www.wikidata.org/entity/Q88101301,,,
Q24955966,,2001-02-22,,,,,Strate,female,Abigail,ski jumper,http://www.wikidata.org/entity/Q24955966,,,
Q274199,2002 Winter Olympics,1974-11-07,,,,,Kelly,female,Michelle,skeleton racer,http://www.wikidata.org/entity/Q274199,,,
Q6500128,2004 Summer Olympics,1981-08-09,,,,,,female,Lauren Bay-Regula,softball player,http://www.wikidata.org/entity/Q6500128,,,
Q66241547,softball at the 2020 Summer Olympics,1989-04-01,,,,,Caira,female,Jenna,softball player,http://www.wikidata.org/entity/Q66241547,,,
Q107480685,softball at the 2020 Summer Olympics,1996-01-11,,,,,Entzminger,female,Emma,softball player,http://www.wikidata.org/entity/Q107480685,,,
Q107480693,softball at the 2020 Summer Olympics,1993-03-26,,,,,Franklin,female,Larissa,softball player,http://www.wikidata.org/entity/Q107480693,,,
Q107480690,softball at the 2020 Summer Olympics,1992-02-03,,,,,Gilbert,female,Jennifer,softball player,http://www.wikidata.org/entity/Q107480690,,,
Q29571519,2015 Pan American Games,1995-04-12,,,,,Groenewegen,female,Sara,softball player,http://www.wikidata.org/entity/Q29571519,,,
Q107480654,softball at the 2020 Summer Olympics,1996-11-10,,,,,Harshman,female,Kelsey,softball player,http://www.wikidata.org/entity/Q107480654,,,
Q107480680,softball at the 2020 Summer Olympics,1994-04-25,,,,,Leung,female,Janet,softball player,http://www.wikidata.org/entity/Q107480680,,,
Q107480670,softball at the 2020 Summer Olympics,1987-05-04,,,,,Lye,female,Joey,softball player,http://www.wikidata.org/entity/Q107480670,,,
Q107480667,softball at the 2020 Summer Olympics,1992-01-26,,,,,Polidori,female,Erika,softball player,http://www.wikidata.org/entity/Q107480667,,,
Q107269781,softball at the 2008 Summer Olympics,1986-08-18,,,,,Rafter,female,Kaleigh,softball player,http://www.wikidata.org/entity/Q107269781,,,
Q107435165,softball at the 2008 Summer Olympics,1987-07-04,,,,,Salling,female,Jennifer,softball player,http://www.wikidata.org/entity/Q107435165,,,
Q107480662,softball at the 2020 Summer Olympics,1992-01-11,,,,,Wideman,female,Natalie,softball player,http://www.wikidata.org/entity/Q107480662,,,
Q445612,Canada's Sports Hall of Fame 1988 Winter Olympics,1966-03-01,,,,,Auch,female,Susan,speed skater,http://www.wikidata.org/entity/Q445612,,,
Q2383047,2014 Winter Olympics,1990-04-02,,,,,Blondin,female,Ivanie,speed skater,http://www.wikidata.org/entity/Q2383047,,,
Q284791,2002 Winter Olympics,1976-12-04,,,,,Groves,female,Kristina,speed skater,http://www.wikidata.org/entity/Q284791,,,
Q142672,Oscar Mathisen Award 2002 Winter Olympics,1979-08-12,,,,,Klassen,female,Cindy,speed skater,http://www.wikidata.org/entity/Q142672,,,
Q261272,Officer of the Order of Canada 1992 Winter Olympics,1970-12-23,,,,,Le May Doan,female,Catriona Ann,speed skater,http://www.wikidata.org/entity/Q261272,,,
Q32265,Oscar Mathisen Award 2006 Winter Olympics,1985-05-17,,,,,Nesbitt,female,Christine,speed skater,http://www.wikidata.org/entity/Q32265,,,
Q445360,2006 Winter Olympics,1984-11-26,,,,,Rempel,female,Shannon,speed skater,http://www.wikidata.org/entity/Q445360,,,
Q28057538,speed skating at the 2018 Winter Olympics,1995-07-18,,,,,Weidemann,female,Isabelle,speed skater,http://www.wikidata.org/entity/Q28057538,,,
Q181753,1980 Winter Olympics,1962-12-01,,,,,Daigle,female,Sylvie,speed skater,http://www.wikidata.org/entity/Q181753,,,
Q460093,2010 Winter Olympics,1990-07-04,,,,,Maltais,female,Valerie,speed skater,http://www.wikidata.org/entity/Q460093,,,
Q5110937,1994 Winter Olympics,1972-09-03,,,,,Boudrias,female,Christine,short track speed skater,http://www.wikidata.org/entity/Q5110937,,,
Q20745588,2018 World Short Track Speed Skating Championships,1994-12-16,,,,,Boutin,female,Kim,speed skater,http://www.wikidata.org/entity/Q20745588,,,
Q6078198,1994 Winter Olympics,1971-01-03,,,,,Charest,female,Isabelle,short track speed skater,http://www.wikidata.org/entity/Q6078198,,,
Q4762417,1992 Winter Olympics,1969-01-19,,,,,Cutrone,female,Angela,short track speed skater,http://www.wikidata.org/entity/Q4762417,,,
Q440522,2002 Winter Olympics,1982-02-03,,,,,Drolet,female,Marie-Eve,short track speed skater,http://www.wikidata.org/entity/Q440522,,,
Q482208,2002 Winter Olympics,1983-01-24,,,,,Goulet,female,Amelie,short track speed skater,http://www.wikidata.org/entity/Q482208,,,
Q458272,2010 Winter Olympics,1988-03-16,,,,,Gregg,female,Jessica,speed skater,http://www.wikidata.org/entity/Q458272,,,
Q1688243,2014 Winter Olympics,1986-10-09,,,,,Hewitt,female,Jessica,short track speed skater,http://www.wikidata.org/entity/Q1688243,,,
Q439591,2002 Winter Olympics,1977-06-30,,,,,Kraus,female,Alanna,short track speed skater,http://www.wikidata.org/entity/Q439591,,,
Q3336626,Canada's Sports Hall of Fame short track speed skating at the 1994 Winter Olympics women's 1000 metres,1963-12-01,,,,,Lambert,female,Nathalie,short track speed skater,http://www.wikidata.org/entity/Q3336626,,,
Q537569,2006 Winter Olympics,1984-10-21,,,,,Leblanc-Boucher,female,Anouk,short track speed skater,http://www.wikidata.org/entity/Q537569,,,
Q439896,2006 Winter Olympics,1981-08-30,,,,,Overland,female,Amanda,short track speed skater,http://www.wikidata.org/entity/Q439896,,,
Q2851702,Canada's Sports Hall of Fame 1992 Winter Olympics,1971-07-28,,,,,Perreault,female,Annie,short track speed skater,http://www.wikidata.org/entity/Q2851702,,,
Q263052,2006 Winter Olympics,1986-10-01,,,,,Roberge,female,Kalyna,short track speed skater,http://www.wikidata.org/entity/Q263052,,,
Q270137,2010 Winter Olympics,1990-02-17,,,,,St-Gelais,female,Marianne,short track speed skater,http://www.wikidata.org/entity/Q270137,,,
Q441369,1998 Winter Olympics,1976-01-13,,,,,Vicent,female,Tania,short track speed skater,http://www.wikidata.org/entity/Q441369,,,
Q1966191,1996 Summer Olympics,1968-09-22,,,,,Alexander,female,Lisa,synchronized swimmer,http://www.wikidata.org/entity/Q1966191,,,
Q1965540,1996 Summer Olympics,1974-07-15,,,,,Bremner,female,Janice,synchronized swimmer,http://www.wikidata.org/entity/Q1965540,,,
Q3052322,Canada's Sports Hall of Fame 1988 Summer Olympics,1962-12-28,,,,,Cameron,female,Michelle,swimmer,http://www.wikidata.org/entity/Q3052322,,,
Q5125167,2000 Summer Olympics,1977-05-19,,,,,Carver-Dias,female,Claire,synchronized swimmer,http://www.wikidata.org/entity/Q5125167,,,
Q5389123,2000 Summer Olympics,1979-08-09,,,,,Chan,female,Erin,synchronized swimmer,http://www.wikidata.org/entity/Q5389123,,,
Q1965186,1996 Summer Olympics,1972-04-09,,,,,Clark,female,Karen,synchronized swimmer,http://www.wikidata.org/entity/Q1965186,,,
Q1965199,1996 Summer Olympics,1969-01-29,,,,,Fonteyne,female,Karen,synchronized swimmer,http://www.wikidata.org/entity/Q1965199,,,
Q453274,1992 Summer Olympics,1967-06-27,,,,,Frechette,female,Sylvie,swimmer,http://www.wikidata.org/entity/Q453274,,,
Q3427375,1984 Summer Olympics,1963-03-28,,,,,Hambrook,female,Sharon,swimmer,http://www.wikidata.org/entity/Q3427375,,,
Q3194902,1984 Summer Olympics,1961-07-08,,,,,Kryczka,female,Kelly,swimmer,http://www.wikidata.org/entity/Q3194902,,,
Q1965161,1996 Summer Olympics,1967-12-15,,,,,Larsen,female,Christine,synchronized swimmer,http://www.wikidata.org/entity/Q1965161,,,
Q1965680,1996 Summer Olympics,1970-09-04,,,,,Read,female,Cari,synchronized swimmer,http://www.wikidata.org/entity/Q1965680,,,
Q3374803,1992 Summer Olympics,1963-04-17,,,,,Vilagos,female,Penny,swimmer,http://www.wikidata.org/entity/Q3374803,,,
Q3427007,1992 Summer Olympics,1963-04-17,,,,,Vilagos,female,Vicky,swimmer,http://www.wikidata.org/entity/Q3427007,,,
Q298711,Canada's Sports Hall of Fame 1984 Summer Olympics,1964-12-11,,,,,Waldo,female,Carolyn,synchronized swimmer,http://www.wikidata.org/entity/Q298711,,,
Q1965168,1996 Summer Olympics,1972-06-06,,,,,Woodley,female,Erin,synchronized swimmer,http://www.wikidata.org/entity/Q1965168,,,
Q3931565,1984 Summer Olympics,1963-05-19,,,,,Abdo,female,Reema,swimmer,http://www.wikidata.org/entity/Q3931565,,,
Q919380,1976 Summer Olympics,1957-04-06,,,,,Amundrud,female,Gail,swimmer,http://www.wikidata.org/entity/Q919380,,,
Q5760912,2012 Summer Olympics,1991-03-13,,,,,Caldwell,female,Hilary,swimmer,http://www.wikidata.org/entity/Q5760912,,,
Q3634606,1976 Summer Olympics,1958-09-24,,,,,Clark,female,Barbara,swimmer,http://www.wikidata.org/entity/Q3634606,,,
Q887511,Canada's Sports Hall of Fame 1972 Summer Olympics,1955-03-11,,,,,Cliff,female,Leslie,swimmer,http://www.wikidata.org/entity/Q887511,,,
Q7982665,1972 Summer Olympics,1956-09-15,,,,,Cook-Hogg,female,Wendy,swimmer,http://www.wikidata.org/entity/Q7982665,,,
Q7352337,1976 Summer Olympics,1962-08-12,,,,,Corsiglia,female,Robin,swimmer,http://www.wikidata.org/entity/Q7352337,,,
Q1091026,1968 Summer Olympics,1950-06-06,,,,,Corson,female,Marilyn,swimmer,http://www.wikidata.org/entity/Q1091026,,,
